,Close,dates
151,15.507869,2003-07-08
152,15.572246,2003-07-09
153,15.064378,2003-07-10
154,15.522175,2003-07-11
155,15.844063,2003-07-14
156,15.901287,2003-07-15
157,15.693848999999998,2003-07-16
158,15.092989999999999,2003-07-17
159,15.193133,2003-07-18
160,14.670959,2003-07-21
161,15.364807,2003-07-22
162,15.486409,2003-07-23
163,15.46495,2003-07-24
164,15.543632999999998,2003-07-25
165,15.715307000000001,2003-07-28
166,15.693848999999998,2003-07-29
167,15.414879,2003-07-30
168,15.543632999999998,2003-07-31
169,15.414879,2003-08-01
170,15.422031,2003-08-04
171,14.899857,2003-08-05
172,14.721029999999999,2003-08-06
173,14.785407999999999,2003-08-07
174,14.799714000000002,2003-08-08
175,15.035766,2003-08-11
176,15.200285999999998,2003-08-12
177,15.371960000000001,2003-08-13
178,15.565093,2003-08-14
179,15.579398999999999,2003-08-15
180,16.065808999999998,2003-08-18
181,17.374821,2003-08-19
182,17.439199,2003-08-20
183,17.804007000000006,2003-08-21
184,17.389128,2003-08-22
185,17.246064999999998,2003-08-25
186,17.167381,2003-08-26
187,17.525036,2003-08-27
188,17.374821,2003-08-28
189,17.396279999999994,2003-08-29
190,17.646639,2003-09-02
191,17.525036,2003-09-03
192,17.989986,2003-09-04
193,18.240343,2003-09-05
194,18.905579,2003-09-08
195,18.512159,2003-09-09
196,17.517882999999998,2003-09-10
197,17.911303,2003-09-11
198,17.861231,2003-09-12
199,17.525036,2003-09-15
200,17.646639,2003-09-16
201,17.596567,2003-09-17
202,17.567954999999998,2003-09-18
203,17.911303,2003-09-19
204,17.474964,2003-09-22
205,17.632332,2003-09-23
206,16.502146,2003-09-24
207,16.323318,2003-09-25
208,16.008582999999998,2003-09-26
209,16.20887,2003-09-29
210,15.815451000000001,2003-09-30
211,15.915594,2003-10-01
212,15.729613,2003-10-02
213,16.452074,2003-10-03
214,16.473534,2003-10-06
215,16.759657,2003-10-07
216,16.74535,2003-10-08
217,16.902718,2003-10-09
218,16.952789000000006,2003-10-10
219,17.081545000000002,2003-10-13
220,17.217453,2003-10-14
221,17.339056,2003-10-15
222,17.396279999999994,2003-10-16
223,17.153076000000002,2003-10-17
224,17.04578,2003-10-20
225,17.181688,2003-10-21
226,16.795422,2003-10-22
227,16.430614000000002,2003-10-23
228,16.502146,2003-10-24
229,16.359085,2003-10-27
230,17.167381,2003-10-28
231,17.23176,2003-10-29
232,17.746779999999994,2003-10-30
233,17.825464,2003-10-31
234,18.090128,2003-11-03
235,18.168812,2003-11-04
236,18.311874,2003-11-05
237,18.79113,2003-11-06
238,19.184549,2003-11-07
239,18.505007,2003-11-10
240,18.576538,2003-11-11
241,19.220314000000002,2003-11-12
242,18.95565,2003-11-13
243,19.034334,2003-11-14
244,19.134478,2003-11-17
245,19.864092000000007,2003-11-18
246,19.814020000000006,2003-11-19
247,19.484977999999998,2003-11-20
248,19.449213,2003-11-21
249,19.814020000000006,2003-11-24
250,19.871244,2003-11-25
251,20.050072,2003-11-26
252,20.228899,2003-11-28
253,20.228899,2003-12-01
254,19.885551,2003-12-02
255,20.243204000000002,2003-12-03
256,20.02146,2003-12-04
257,19.256081,2003-12-05
258,19.642345000000002,2003-12-08
259,19.213161,2003-12-09
260,18.97711,2003-12-10
261,19.520744,2003-12-11
262,19.492132,2003-12-12
263,19.391989000000002,2003-12-15
264,19.642345000000002,2003-12-16
265,19.44206,2003-12-17
266,19.899857,2003-12-18
267,20.02146,2003-12-19
268,20.293276000000002,2003-12-22
269,20.221745000000002,2003-12-23
270,20.078684,2003-12-24
271,19.992847,2003-12-26
272,20.450644,2003-12-29
273,20.529327,2003-12-30
274,20.915594,2003-12-31
275,20.600859,2004-01-02
276,21.137339,2004-01-05
277,21.802574,2004-01-06
278,22.081545000000002,2004-01-07
279,23.090128,2004-01-08
280,22.925608,2004-01-09
281,23.175966,2004-01-12
282,23.061516,2004-01-13
283,22.989986,2004-01-14
284,23.540773,2004-01-15
285,24.499285,2004-01-16
286,24.32761,2004-01-20
287,24.871244,2004-01-21
288,24.306151999999997,2004-01-22
289,23.919885999999998,2004-01-23
290,24.256081,2004-01-26
291,25.822603,2004-01-27
292,25.715307,2004-01-28
293,25.500715,2004-01-29
294,26.366238,2004-01-30
295,26.051502,2004-02-02
296,26.094421,2004-02-03
297,25.250359,2004-02-04
298,25.200287,2004-02-05
299,26.359084999999997,2004-02-06
300,26.537909999999997,2004-02-09
301,26.731045,2004-02-10
302,26.752504,2004-02-11
303,26.409157,2004-02-12
304,26.523605,2004-02-13
305,26.816881,2004-02-17
306,25.736767,2004-02-18
307,25.815451,2004-02-19
308,25.071531,2004-02-20
309,24.120173,2004-02-23
310,24.14163,2004-02-24
311,24.284693,2004-02-25
312,24.46352000000001,2004-02-26
313,24.456366,2004-02-27
314,24.556509,2004-03-01
315,24.484977999999998,2004-03-02
316,24.298998,2004-03-03
317,24.284693,2004-03-04
318,24.899857,2004-03-05
319,24.048641,2004-03-08
320,23.483547,2004-03-09
321,22.575108,2004-03-10
322,21.60228900000001,2004-03-11
323,22.639484,2004-03-12
324,21.652361,2004-03-15
325,21.595137,2004-03-16
326,22.625179,2004-03-17
327,21.888412,2004-03-18
328,21.852646,2004-03-19
329,21.573677,2004-03-22
330,20.67239,2004-03-23
331,20.937054,2004-03-24
332,21.959942,2004-03-25
333,22.024321,2004-03-26
334,22.367668,2004-03-29
335,22.503576000000002,2004-03-30
336,22.625179,2004-03-31
337,22.632332,2004-04-01
338,23.118742,2004-04-02
339,23.204578,2004-04-05
340,23.333334,2004-04-06
341,22.7897,2004-04-07
342,22.76824,2004-04-08
343,22.796851999999998,2004-04-12
344,22.181688,2004-04-13
345,22.002861,2004-04-14
346,21.387697,2004-04-15
347,21.552217000000002,2004-04-16
348,21.74535,2004-04-19
349,20.55794,2004-04-20
350,20.772532,2004-04-21
351,21.008582999999998,2004-04-22
352,21.101574,2004-04-23
353,20.808298,2004-04-26
354,20.608010999999998,2004-04-27
355,20.243204000000002,2004-04-28
356,19.885551,2004-04-29
357,19.320457,2004-04-30
358,19.499285,2004-05-03
359,19.120173,2004-05-04
360,19.177397,2004-05-05
361,18.841202,2004-05-06
362,18.819742,2004-05-07
363,18.175966,2004-05-10
364,18.741058,2004-05-11
365,18.712446,2004-05-12
366,18.612303,2004-05-13
367,18.304722,2004-05-14
368,18.25465,2004-05-17
369,18.168812,2004-05-18
370,18.032904000000002,2004-05-19
371,17.381975,2004-05-20
372,17.439199,2004-05-21
373,17.41774,2004-05-24
374,17.689556,2004-05-25
375,17.854076,2004-05-26
376,18.175966,2004-05-27
377,18.383406,2004-05-28
378,18.454935,2004-06-01
379,18.168812,2004-06-02
380,17.918454999999994,2004-06-03
381,18.040058,2004-06-04
382,18.962805,2004-06-07
383,18.998569,2004-06-08
384,18.741058,2004-06-09
385,18.81259,2004-06-10
386,18.46209,2004-06-14
387,18.62661,2004-06-15
388,18.648069,2004-06-16
389,18.290415,2004-06-17
390,18.519314,2004-06-18
391,18.297567,2004-06-21
392,18.690987,2004-06-22
393,19.341917000000002,2004-06-23
394,19.62804,2004-06-24
395,21.108727,2004-06-25
396,20.708154999999998,2004-06-28
397,21.18741,2004-06-29
398,20.944206,2004-06-30
399,20.486407999999997,2004-07-01
400,20.221745000000002,2004-07-02
401,19.613733,2004-07-06
402,19.542204,2004-07-07
403,19.220314000000002,2004-07-08
404,19.198856,2004-07-09
405,18.81259,2004-07-12
406,18.798282999999998,2004-07-13
407,18.454935,2004-07-14
408,18.483547,2004-07-15
409,18.104435000000002,2004-07-16
410,18.025751,2004-07-19
411,18.447782999999998,2004-07-20
412,17.525036,2004-07-21
413,17.775392999999994,2004-07-22
414,16.852646,2004-07-23
415,16.587982,2004-07-26
416,16.630901,2004-07-27
417,16.316166,2004-07-28
418,16.845492999999998,2004-07-29
419,17.031473000000002,2004-07-30
420,17.188841,2004-08-02
421,16.58083,2004-08-03
422,16.416309,2004-08-04
423,16.130186,2004-08-05
424,15.629470999999999,2004-08-06
425,15.736767,2004-08-09
426,16.351931,2004-08-10
427,15.572246,2004-08-11
428,14.077253,2004-08-12
429,14.678111999999999,2004-08-13
430,14.821173000000002,2004-08-16
431,15.157368,2004-08-17
432,15.572246,2004-08-18
433,15.600859,2004-08-19
434,15.879828,2004-08-20
435,15.844063,2004-08-23
436,15.457797,2004-08-24
437,15.708155,2004-08-25
438,15.436337,2004-08-26
439,15.479256,2004-08-27
440,15.11445,2004-08-30
441,14.663804999999998,2004-08-31
442,14.799714000000002,2004-09-01
443,15.164520999999999,2004-09-02
444,14.570815,2004-09-03
445,14.721029999999999,2004-09-07
446,14.434907,2004-09-08
447,15.135907999999999,2004-09-09
448,16.244635,2004-09-10
449,16.366238,2004-09-13
450,16.380543,2004-09-14
451,16.008582999999998,2004-09-15
452,16.051502,2004-09-16
453,16.380543,2004-09-17
454,16.623749,2004-09-20
455,16.680973,2004-09-21
456,16.216022,2004-09-22
457,16.180258,2004-09-23
458,15.608011,2004-09-24
459,15.271817,2004-09-27
460,15.228898000000001,2004-09-28
461,15.457797,2004-09-29
462,15.429185,2004-09-30
463,16.444921,2004-10-01
464,16.838341,2004-10-04
465,16.602289000000006,2004-10-05
466,16.466381,2004-10-06
467,16.258942,2004-10-07
468,15.901287,2004-10-08
469,15.851216,2004-10-11
470,15.679542999999999,2004-10-12
471,16.04435,2004-10-13
472,15.836910000000001,2004-10-14
473,16.301859,2004-10-15
474,16.430614000000002,2004-10-18
475,16.251789000000002,2004-10-19
476,16.974249,2004-10-20
477,17.567954999999998,2004-10-21
478,17.095852,2004-10-22
479,17.131617000000002,2004-10-25
480,17.403433,2004-10-26
481,17.868382999999994,2004-10-27
482,17.739628,2004-10-28
483,17.925608,2004-10-29
484,17.675251,2004-11-01
485,17.825464,2004-11-02
486,17.76824,2004-11-03
487,17.854076,2004-11-04
488,18.032904000000002,2004-11-05
489,18.433475,2004-11-08
490,18.283262,2004-11-09
491,17.918454999999994,2004-11-10
492,18.369099,2004-11-11
493,16.151646,2004-11-12
494,16.301859,2004-11-15
495,16.416309,2004-11-16
496,16.716738,2004-11-17
497,16.731045,2004-11-18
498,16.545065,2004-11-19
499,16.509298,2004-11-22
500,16.330473,2004-11-23
501,16.58083,2004-11-24
502,16.566525,2004-11-26
503,16.487841,2004-11-29
504,16.37339,2004-11-30
505,16.945636999999998,2004-12-01
506,17.195992999999998,2004-12-02
507,17.317595999999998,2004-12-03
508,17.389128,2004-12-06
509,17.081545000000002,2004-12-07
510,16.831188,2004-12-08
511,16.959942,2004-12-09
512,16.945636999999998,2004-12-10
513,17.052933,2004-12-13
514,17.310444,2004-12-14
515,17.296136999999998,2004-12-15
516,16.938484,2004-12-16
517,17.038626,2004-12-17
518,16.8598,2004-12-20
519,17.038626,2004-12-21
520,17.167381,2004-12-22
521,17.145924,2004-12-23
522,17.024321,2004-12-27
523,17.174536,2004-12-28
524,17.439199,2004-12-29
525,17.23176,2004-12-30
526,17.238913,2004-12-31
527,17.081545000000002,2005-01-03
528,16.630901,2005-01-04
529,16.623749,2005-01-05
530,16.258942,2005-01-06
531,16.244635,2005-01-07
532,16.165951,2005-01-10
533,15.886981,2005-01-11
534,15.865522,2005-01-12
535,15.529326999999999,2005-01-13
536,15.772532,2005-01-14
537,16.04435,2005-01-18
538,15.779685,2005-01-19
539,15.915594,2005-01-20
540,15.593704999999998,2005-01-21
541,15.336195000000002,2005-01-24
542,15.593704999999998,2005-01-25
543,15.736767,2005-01-26
544,15.736767,2005-01-27
545,15.457797,2005-01-28
546,15.815451000000001,2005-01-31
547,16.108727,2005-02-01
548,16.237482,2005-02-02
549,15.808297,2005-02-03
550,16.058654999999998,2005-02-04
551,16.53791,2005-02-07
552,16.988556,2005-02-08
553,16.516453,2005-02-09
554,16.480686,2005-02-10
555,16.967095999999998,2005-02-11
556,17.181688,2005-02-14
557,17.446351999999994,2005-02-15
558,17.11731,2005-02-16
559,16.952789000000006,2005-02-17
560,16.8598,2005-02-18
561,16.795422,2005-02-22
562,16.437769,2005-02-23
563,16.587982,2005-02-24
564,16.845492999999998,2005-02-25
565,17.167381,2005-02-28
566,17.510729,2005-03-01
567,17.410587,2005-03-02
568,17.474964,2005-03-03
569,17.246064999999998,2005-03-04
570,17.703863000000005,2005-03-07
571,17.424892,2005-03-08
572,17.174536,2005-03-09
573,17.103004000000002,2005-03-10
574,16.695278,2005-03-11
575,16.93133,2005-03-14
576,16.638054,2005-03-15
577,16.115879,2005-03-16
578,16.20887,2005-03-17
579,15.987124,2005-03-18
580,16.151646,2005-03-21
581,16.151646,2005-03-22
582,16.115879,2005-03-23
583,16.173105,2005-03-24
584,16.101574,2005-03-28
585,16.080114000000002,2005-03-29
586,15.9299,2005-03-30
587,15.879828,2005-03-31
588,15.786839,2005-04-01
589,15.314735,2005-04-04
590,15.278970000000001,2005-04-05
591,15.493563,2005-04-06
592,15.436337,2005-04-07
593,15.286123000000002,2005-04-08
594,15.121602,2005-04-11
595,15.278970000000001,2005-04-12
596,14.88555,2005-04-13
597,14.785407999999999,2005-04-14
598,14.592275,2005-04-15
599,14.785407999999999,2005-04-18
600,14.856938000000001,2005-04-19
601,14.670959,2005-04-20
602,15.243204,2005-04-21
603,15.092989999999999,2005-04-22
604,15.250357999999999,2005-04-25
605,15.264664000000002,2005-04-26
606,15.185979999999999,2005-04-27
607,14.771101999999999,2005-04-28
608,14.842632,2005-04-29
609,15.0,2005-05-02
610,15.150214000000002,2005-05-03
611,15.200285999999998,2005-05-04
612,15.078683999999999,2005-05-05
613,15.379113,2005-05-06
614,15.658083,2005-05-09
615,15.636623,2005-05-10
616,15.879828,2005-05-11
617,15.715307000000001,2005-05-12
618,15.729613,2005-05-13
619,15.422031,2005-05-16
620,16.080114000000002,2005-05-17
621,16.39485,2005-05-18
622,16.502146,2005-05-19
623,16.74535,2005-05-20
624,16.902718,2005-05-23
625,17.088697,2005-05-24
626,16.831188,2005-05-25
627,16.995708,2005-05-26
628,17.103004000000002,2005-05-27
629,17.174536,2005-05-31
630,17.296136999999998,2005-06-01
631,17.303291,2005-06-02
632,17.2103,2005-06-03
633,17.539341,2005-06-06
634,17.324749,2005-06-07
635,17.489271,2005-06-08
636,17.668097,2005-06-09
637,17.525036,2005-06-10
638,17.646639,2005-06-13
639,17.668097,2005-06-14
640,17.632332,2005-06-15
641,17.575108,2005-06-16
642,17.718168,2005-06-17
643,17.825464,2005-06-20
644,17.653791000000005,2005-06-21
645,17.618025,2005-06-22
646,17.753935000000006,2005-06-23
647,17.260372,2005-06-24
648,16.695278,2005-06-27
649,16.802574,2005-06-28
650,16.616594,2005-06-29
651,16.466381,2005-06-30
652,16.738197,2005-07-01
653,16.895564999999998,2005-07-05
654,16.909872,2005-07-06
655,17.081545000000002,2005-07-07
656,17.410587,2005-07-08
657,18.361946,2005-07-11
658,18.547926,2005-07-12
659,18.547926,2005-07-13
660,18.412018,2005-07-14
661,18.354792,2005-07-15
662,18.361946,2005-07-18
663,18.562231,2005-07-19
664,18.540773,2005-07-20
665,18.490702,2005-07-21
666,18.304722,2005-07-22
667,18.311874,2005-07-25
668,18.583691,2005-07-26
669,18.884121,2005-07-27
670,18.898426,2005-07-28
671,18.76967,2005-07-29
672,18.962805,2005-08-01
673,19.048641,2005-08-02
674,19.148785,2005-08-03
675,18.733906,2005-08-04
676,18.505007,2005-08-05
677,18.111588,2005-08-08
678,18.297567,2005-08-09
679,18.097282,2005-08-10
680,18.683834,2005-08-11
681,18.891273,2005-08-12
682,21.695278,2005-08-15
683,21.802574,2005-08-16
684,22.253220000000002,2005-08-17
685,22.103004000000002,2005-08-18
686,21.924177,2005-08-19
687,21.959942,2005-08-22
688,21.638054,2005-08-23
689,21.566525,2005-08-24
690,22.031473000000002,2005-08-25
691,22.246064999999998,2005-08-26
692,22.360516,2005-08-29
693,22.904148,2005-08-30
694,23.004292,2005-08-31
695,23.097282,2005-09-01
696,22.989986,2005-09-02
697,23.233191,2005-09-06
698,23.240343,2005-09-07
699,23.032904000000002,2005-09-08
700,23.333334,2005-09-09
701,23.834049,2005-09-12
702,23.669527,2005-09-13
703,23.340487,2005-09-14
704,23.62661,2005-09-15
705,24.256081,2005-09-16
706,24.070101,2005-09-19
707,24.341917000000002,2005-09-20
708,24.062946,2005-09-21
709,24.091558,2005-09-22
710,24.098713,2005-09-23
711,24.034334,2005-09-26
712,23.934191000000002,2005-09-27
713,23.76967,2005-09-28
714,23.369099,2005-09-29
715,23.426323,2005-09-30
716,23.597998,2005-10-03
717,23.218884,2005-10-04
718,22.360516,2005-10-05
719,22.224607000000002,2005-10-06
720,22.753935000000002,2005-10-07
721,22.424892,2005-10-10
722,22.195992999999998,2005-10-11
723,21.766809,2005-10-12
724,21.874105,2005-10-13
725,22.124464,2005-10-14
726,22.060085,2005-10-17
727,21.924177,2005-10-18
728,22.303291,2005-10-19
729,22.04578,2005-10-20
730,22.238913,2005-10-21
731,22.296136999999998,2005-10-24
732,22.303291,2005-10-25
733,22.167381,2005-10-26
734,21.866953,2005-10-27
735,22.174536,2005-10-28
736,22.896995999999998,2005-10-31
737,22.982832000000002,2005-11-01
738,23.376251,2005-11-02
739,23.390558,2005-11-03
740,23.46209,2005-11-04
741,23.533619,2005-11-07
742,23.583691,2005-11-08
743,23.62661,2005-11-09
744,23.633762,2005-11-10
745,23.555079,2005-11-11
746,23.533619,2005-11-14
747,24.678112,2005-11-15
748,24.499285,2005-11-16
749,24.86409200000001,2005-11-17
750,24.971388,2005-11-18
751,25.02146,2005-11-21
752,25.443491,2005-11-22
753,25.500715,2005-11-23
754,25.529327,2005-11-25
755,25.500715,2005-11-28
756,25.386267,2005-11-29
757,25.507868,2005-11-30
758,25.736767,2005-12-01
759,25.386267,2005-12-02
760,25.035764999999998,2005-12-05
761,24.992847,2005-12-06
762,24.663805,2005-12-07
763,24.735336,2005-12-08
764,25.228899,2005-12-09
765,25.500715,2005-12-12
766,25.736767,2005-12-13
767,25.414879,2005-12-14
768,25.185979999999997,2005-12-15
769,25.250359,2005-12-16
770,25.071531,2005-12-19
771,24.907009,2005-12-20
772,24.935623,2005-12-21
773,25.085835999999997,2005-12-22
774,24.964235000000002,2005-12-23
775,24.306151999999997,2005-12-27
776,24.248926,2005-12-28
777,23.941345000000002,2005-12-29
778,23.81259,2005-12-30
779,23.962805,2006-01-03
780,24.027182,2006-01-04
781,24.656651999999998,2006-01-05
782,24.785408,2006-01-06
783,24.713877,2006-01-09
784,25.035764999999998,2006-01-10
785,25.028612,2006-01-11
786,24.477825,2006-01-12
787,24.291845000000002,2006-01-13
788,24.148785,2006-01-17
789,24.6495,2006-01-18
790,25.035764999999998,2006-01-19
791,24.499285,2006-01-20
792,24.499285,2006-01-23
793,24.549356,2006-01-24
794,24.51359200000001,2006-01-25
795,24.399141,2006-01-26
796,24.420601,2006-01-27
797,24.606581,2006-01-30
798,24.256081,2006-01-31
799,25.007153,2006-02-01
800,24.51359200000001,2006-02-02
801,24.556509,2006-02-03
802,24.849785,2006-02-06
803,24.320457,2006-02-07
804,24.706723999999998,2006-02-08
805,25.128756,2006-02-09
806,25.658082999999998,2006-02-10
807,24.642345000000002,2006-02-13
808,24.892704000000002,2006-02-14
809,25.028612,2006-02-15
810,24.878397,2006-02-16
811,25.028612,2006-02-17
812,25.135907999999997,2006-02-21
813,25.3505,2006-02-22
814,25.751074,2006-02-23
815,25.69384800000001,2006-02-24
816,26.173105,2006-02-27
817,25.751074,2006-02-28
818,26.258941999999998,2006-03-01
819,25.979971,2006-03-02
820,25.908442,2006-03-03
821,25.879827,2006-03-06
822,26.001431,2006-03-07
823,26.151646,2006-03-08
824,25.901287,2006-03-09
825,26.02289,2006-03-10
826,26.416309000000002,2006-03-13
827,26.351931,2006-03-14
828,26.845492999999998,2006-03-15
829,26.995708,2006-03-16
830,27.124464,2006-03-17
831,26.981401,2006-03-20
832,26.552217,2006-03-21
833,26.537909999999997,2006-03-22
834,26.609441999999998,2006-03-23
835,26.731045,2006-03-24
836,26.237482,2006-03-27
837,25.944206,2006-03-28
838,26.437769,2006-03-29
839,26.680972999999998,2006-03-30
840,26.8598,2006-03-31
841,27.253220000000002,2006-04-03
842,27.21745300000001,2006-04-04
843,27.339056,2006-04-05
844,27.539340999999997,2006-04-06
845,27.081545000000002,2006-04-07
846,26.409157,2006-04-10
847,26.444921,2006-04-11
848,25.987125,2006-04-12
849,26.23033,2006-04-13
850,26.366238,2006-04-17
851,27.174536,2006-04-18
852,27.618025,2006-04-19
853,27.875536,2006-04-20
854,27.768240000000002,2006-04-21
855,27.482117,2006-04-24
856,27.804007000000002,2006-04-25
857,27.753935,2006-04-26
858,27.896996,2006-04-27
859,27.482117,2006-04-28
860,27.718168,2006-05-01
861,27.918454999999998,2006-05-02
862,27.846923999999998,2006-05-03
863,27.796852,2006-05-04
864,28.004292,2006-05-05
865,27.896996,2006-05-08
866,27.811159000000004,2006-05-09
867,27.660944,2006-05-10
868,27.660944,2006-05-11
869,26.645208,2006-05-12
870,27.160228999999998,2006-05-15
871,24.928469,2006-05-16
872,24.885551,2006-05-17
873,24.921316,2006-05-18
874,25.02146,2006-05-19
875,24.635193,2006-05-22
876,24.670958,2006-05-23
877,24.406294,2006-05-24
878,24.256081,2006-05-25
879,24.771101,2006-05-26
880,24.377682,2006-05-30
881,24.957081,2006-05-31
882,25.057223999999998,2006-06-01
883,25.407723999999998,2006-06-02
884,24.563662,2006-06-05
885,24.34907,2006-06-06
886,24.248926,2006-06-07
887,23.969957,2006-06-08
888,24.127325,2006-06-09
889,23.319027,2006-06-12
890,22.496423999999998,2006-06-13
891,22.832619,2006-06-14
892,23.876966,2006-06-15
893,23.855509,2006-06-16
894,23.147354,2006-06-19
895,23.018599,2006-06-20
896,23.361946,2006-06-21
897,23.082975,2006-06-22
898,22.310444,2006-06-23
899,22.489271,2006-06-26
900,21.773962,2006-06-27
901,21.8598,2006-06-28
902,22.539341,2006-06-29
903,22.575108,2006-06-30
904,22.7897,2006-07-03
905,22.410587,2006-07-05
906,22.632332,2006-07-06
907,22.188841,2006-07-07
908,21.995708,2006-07-10
909,21.587982,2006-07-11
910,20.386267,2006-07-12
911,20.364807,2006-07-13
912,20.522175,2006-07-14
913,20.629471,2006-07-17
914,20.243204000000002,2006-07-18
915,21.030043,2006-07-19
916,20.579399,2006-07-20
917,19.928469,2006-07-21
918,20.772532,2006-07-24
919,20.85837,2006-07-25
920,19.892704000000002,2006-07-26
921,19.692417000000006,2006-07-27
922,19.971388,2006-07-28
923,20.343348000000002,2006-07-31
924,20.064377,2006-08-01
925,20.121603,2006-08-02
926,20.171675,2006-08-03
927,20.064377,2006-08-04
928,19.849785,2006-08-07
929,19.370529,2006-08-08
930,19.513592000000006,2006-08-09
931,19.885551,2006-08-10
932,19.456366,2006-08-11
933,20.364807,2006-08-14
934,22.260372,2006-08-15
935,22.896995999999998,2006-08-16
936,23.090128,2006-08-17
937,22.746779999999998,2006-08-18
938,22.403433,2006-08-21
939,22.095852,2006-08-22
940,21.845492999999998,2006-08-23
941,21.866953,2006-08-24
942,21.795422,2006-08-25
943,22.031473000000002,2006-08-28
944,22.432045000000002,2006-08-29
945,22.889843,2006-08-30
946,23.004292,2006-08-31
947,22.546495,2006-09-01
948,22.58226,2006-09-05
949,21.95278900000001,2006-09-06
950,21.773962,2006-09-07
951,21.945636999999998,2006-09-08
952,22.238913,2006-09-11
953,22.532188,2006-09-12
954,22.424892,2006-09-13
955,22.174536,2006-09-14
956,22.11731,2006-09-15
957,22.303291,2006-09-18
958,22.496423999999998,2006-09-19
959,23.319027,2006-09-20
960,23.662374,2006-09-21
961,23.233191,2006-09-22
962,23.526466,2006-09-25
963,23.562231,2006-09-26
964,23.082975,2006-09-27
965,23.590843,2006-09-28
966,23.383406,2006-09-29
967,23.118742,2006-10-02
968,23.061516,2006-10-03
969,23.633762,2006-10-04
970,23.533619,2006-10-05
971,23.81259,2006-10-06
972,23.905579,2006-10-09
973,23.855509,2006-10-10
974,23.733906,2006-10-11
975,24.020029,2006-10-12
976,24.678112,2006-10-13
977,24.549356,2006-10-16
978,24.606581,2006-10-17
979,25.042919,2006-10-18
980,24.97854,2006-10-19
981,24.97854,2006-10-20
982,24.885551,2006-10-23
983,24.985692999999998,2006-10-24
984,25.057223999999998,2006-10-25
985,25.336195,2006-10-26
986,24.949928,2006-10-27
987,24.964235000000002,2006-10-30
988,25.464951,2006-10-31
989,24.384836,2006-11-01
990,23.898426,2006-11-02
991,23.555079,2006-11-03
992,24.341917000000002,2006-11-06
993,24.055794,2006-11-07
994,24.084406,2006-11-08
995,24.377682,2006-11-09
996,24.563662,2006-11-10
997,25.035764999999998,2006-11-13
998,23.60515,2006-11-14
999,23.705294,2006-11-15
1000,24.070101,2006-11-16
1001,24.14163,2006-11-17
1002,24.134478,2006-11-20
1003,24.055794,2006-11-21
1004,23.905579,2006-11-22
1005,24.005722,2006-11-24
1006,23.326179999999997,2006-11-27
1007,23.319027,2006-11-28
1008,22.918454999999998,2006-11-29
1009,22.775392999999998,2006-11-30
1010,22.868382999999998,2006-12-01
1011,23.333334,2006-12-04
1012,23.719599,2006-12-05
1013,23.655222,2006-12-06
1014,23.762518,2006-12-07
1015,23.912733,2006-12-08
1016,24.012875,2006-12-11
1017,24.220314000000002,2006-12-12
1018,24.206008999999998,2006-12-13
1019,24.363377,2006-12-14
1020,24.377682,2006-12-15
1021,24.377682,2006-12-18
1022,24.406294,2006-12-19
1023,24.356223999999997,2006-12-20
1024,24.499285,2006-12-21
1025,24.120173,2006-12-22
1026,24.46352000000001,2006-12-26
1027,24.821173,2006-12-27
1028,25.293276,2006-12-28
1029,24.928469,2006-12-29
1030,24.535049,2007-01-03
1031,24.613733,2007-01-04
1032,24.384836,2007-01-05
1033,24.298998,2007-01-08
1034,24.32761,2007-01-09
1035,24.105865,2007-01-10
1036,24.105865,2007-01-11
1037,24.034334,2007-01-12
1038,23.991417,2007-01-16
1039,23.512159,2007-01-17
1040,23.06867,2007-01-18
1041,23.46209,2007-01-19
1042,23.297567,2007-01-22
1043,23.397711,2007-01-23
1044,23.32618,2007-01-24
1045,22.93276,2007-01-25
1046,23.154507,2007-01-26
1047,22.88269,2007-01-29
1048,22.889843,2007-01-30
1049,22.889843,2007-01-31
1050,23.025751,2007-02-01
1051,22.610872,2007-02-02
1052,22.76824,2007-02-05
1053,22.889843,2007-02-06
1054,23.297567,2007-02-07
1055,23.369099,2007-02-08
1056,23.361946,2007-02-09
1057,23.311874,2007-02-12
1058,23.590843,2007-02-13
1059,23.562231,2007-02-14
1060,24.198856,2007-02-15
1061,23.44063,2007-02-16
1062,23.240343,2007-02-20
1063,23.426323,2007-02-21
1064,23.60515,2007-02-22
1065,23.798283,2007-02-23
1066,23.805437,2007-02-26
1067,22.968527,2007-02-27
1068,22.711016,2007-02-28
1069,22.489271,2007-03-01
1070,21.974249,2007-03-02
1071,21.95278900000001,2007-03-05
1072,22.052933,2007-03-06
1073,22.017168,2007-03-07
1074,22.703863,2007-03-08
1075,22.718168,2007-03-09
1076,22.989986,2007-03-12
1077,22.653791,2007-03-13
1078,22.889843,2007-03-14
1079,22.675251,2007-03-15
1080,22.711016,2007-03-16
1081,22.782547,2007-03-19
1082,22.93276,2007-03-20
1083,22.95422,2007-03-21
1084,23.311874,2007-03-22
1085,23.762518,2007-03-23
1086,23.848354,2007-03-26
1087,24.055794,2007-03-27
1088,23.948498,2007-03-28
1089,24.113018,2007-03-29
1090,24.098713,2007-03-30
1091,24.291845,2007-04-02
1092,24.713877,2007-04-03
1093,24.899857,2007-04-04
1094,24.828325,2007-04-05
1095,25.078684,2007-04-09
1096,24.971388,2007-04-10
1097,24.76394800000001,2007-04-11
1098,24.942776,2007-04-12
